NOUN,ADJ,ADV,AUX,CONJ,CCONJ,DET,INTJ,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,text_word_count,text_unique_word_count,sents_count,ents_count,title_word_count,title_unique_word_count,avg_word_len,stdev_word_len,polarity,subjectivity
106,47,11,15,0,33,28,0,16,14,16,80,68,1,2,51,0,9,475,269,18,57,8,8,4.9689213893967095,3.4684532405796453,-0.038181818181818185,0.34613636363636363
98,41,13,28,0,18,32,2,24,13,23,57,54,13,0,55,2,23,482,269,16,37,9,9,5.116666666666666,3.482703085136713,0.09300595238095237,0.41283482142857136
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,5,5,4.2,2.573367875415838,0.01595585484474373,0.3411148522259633
50,22,5,14,0,8,20,0,3,10,8,32,40,5,0,20,2,7,234,144,14,21,5,5,4.68,6.02786715860194,0.10289141414141413,0.47204189329189317
90,37,8,11,0,10,29,1,4,9,10,29,41,1,0,36,0,8,327,200,16,20,10,10,5.165760869565218,3.675120190051704,0.0984551396316102,0.34457813428401673
75,29,10,16,0,15,26,1,16,13,8,53,39,2,3,36,0,7,350,200,12,32,6,6,4.755102040816326,3.0429532851234167,0.1624884792626728,0.49569124423963123
406,133,44,44,0,74,167,1,25,56,61,123,185,22,0,177,1,25,1565,656,52,81,12,12,4.913685406019307,3.280008330584187,0.11270871985157699,0.4513193156050299
89,29,4,9,0,11,27,1,24,7,6,47,44,0,0,25,0,8,324,188,12,33,11,11,4.6353887399463805,3.6582550884299208,0.10334368272892862,0.4240315922692974
80,30,10,16,0,27,53,1,34,11,15,154,92,4,2,42,2,27,558,287,17,69,4,4,5.17125382262997,6.526048591395243,0.1046272953625895,0.32138266417678185
128,37,9,26,0,31,43,0,11,5,12,98,68,2,0,46,0,5,529,275,17,49,13,13,5.130434782608695,3.8405894663239386,0.08576101928374656,0.36554178145087235
114,47,9,28,0,16,46,1,8,6,9,123,80,5,0,41,0,14,520,280,22,72,27,27,4.878737541528239,3.3736149165068925,-0.05160256410256409,0.3166666666666667
46,9,2,4,0,9,13,0,13,4,6,54,35,2,0,18,1,7,213,127,9,28,6,6,4.655737704918033,3.545751510546046,0.036931818181818184,0.29234006734006734
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,18,17,4.2,2.573367875415838,0.17242424242424245,0.371969696969697
86,30,12,18,0,5,27,0,1,10,8,14,35,4,0,37,0,5,297,183,14,13,20,20,5.087087087087087,3.178653610970779,0.09445126945126944,0.3528255528255528
104,30,6,9,0,10,29,0,39,10,5,51,53,1,0,40,6,22,405,204,14,65,7,7,4.053533190578158,2.7669344645252383,0.171114417989418,0.4384589947089947
82,34,8,24,0,15,66,0,31,11,18,129,51,1,1,42,3,21,571,247,18,75,22,20,4.6528,4.04811953811542,0.11278679653679656,0.3600194805194806
87,24,4,7,0,16,34,0,31,7,6,77,57,2,1,29,5,14,396,226,15,41,5,5,4.584070796460177,3.546899995506683,0.13744897959183675,0.38139455782312925
83,28,6,16,0,9,31,1,9,10,6,54,45,1,1,31,0,16,338,199,13,16,12,12,4.749354005167959,3.1617399201297705,0.04840476190476191,0.3971428571428571
133,56,9,27,0,17,40,0,5,15,13,44,69,10,0,68,0,10,511,229,14,36,12,12,4.680412371134021,3.332559012453013,0.14177115987460814,0.4251567398119123
95,37,8,11,0,12,28,1,17,6,11,67,60,7,1,30,0,10,401,234,12,44,17,16,4.617204301075269,3.1141578695031438,0.16847065502803205,0.2908207366404088
218,85,14,38,0,44,88,1,52,21,18,213,118,3,4,93,1,40,1050,431,34,158,10,10,4.690476190476191,2.9629389281925103,0.15417832167832174,0.35959835036758114
173,43,25,36,0,26,67,0,23,23,35,112,85,14,1,74,0,25,779,347,26,56,16,15,4.766743648960739,3.714816796934434,0.11599025974025975,0.4324675324675325
104,40,9,10,0,15,41,0,5,12,5,39,45,7,0,49,0,5,378,210,10,27,7,7,4.731764705882353,2.937807060013403,0.12907668521954235,0.4574121830550402
102,48,16,24,0,8,43,0,18,13,22,62,65,7,1,51,0,10,488,268,18,48,6,6,4.539285714285715,3.152968250904025,0.07166891344522923,0.26213054732791574
138,67,14,18,0,35,40,1,28,11,19,140,84,4,0,46,2,19,657,351,19,83,18,18,4.918010752688172,3.2944340384656026,0.06876602564102566,0.3033722527472527
38,18,7,10,0,8,21,0,4,5,3,40,18,2,0,21,0,7,208,125,9,19,9,9,4.484581497797357,2.9604293183353816,0.06965638528138529,0.3744588744588745
103,47,7,23,0,11,40,0,13,11,5,125,100,7,1,35,0,23,495,283,21,62,11,11,4.629194630872483,3.248542533812345,0.1236902927580894,0.37473035439137137
27,12,2,8,0,2,13,0,0,3,3,1,11,4,0,12,0,2,101,75,3,3,19,19,4.690265486725664,2.872528894600724,0.11853809523809526,0.34186666666666665
155,40,15,28,0,26,55,1,27,16,14,116,86,6,1,62,0,14,634,324,27,68,11,11,4.929848693259973,3.534836914999365,0.08461538461538462,0.44487179487179485
329,98,31,61,0,57,121,1,32,42,43,154,133,22,2,148,1,44,1361,535,51,124,15,15,4.798938287989383,3.1811277725391105,-0.0019129019129019119,0.37245624745624745
147,70,16,25,0,14,52,0,17,8,5,116,96,5,1,52,0,24,632,265,24,72,6,6,4.62002743484225,3.161353948936292,0.046650717703349276,0.2616427432216906
92,36,13,19,0,19,32,0,15,16,32,44,60,0,3,64,0,8,443,249,16,35,12,12,4.562992125984252,3.0976813406644648,-0.006389654116926851,0.45936092527001626
180,53,19,22,0,29,74,1,17,17,34,58,87,12,0,82,1,19,716,364,26,46,17,17,4.789800995024875,3.425687951771597,0.09080344258915687,0.41345856524427954
100,30,9,24,0,15,65,1,12,19,14,123,47,3,0,39,0,16,553,246,22,67,12,12,4.885382059800665,3.203339397885744,0.1822704081632653,0.4491496598639456
92,40,10,10,0,10,31,1,8,4,9,49,40,4,1,44,0,8,362,207,14,36,10,10,4.96078431372549,3.245625500119517,0.14256219336219333,0.35348614718614724
82,39,12,29,0,10,52,0,8,10,21,57,45,3,3,47,1,4,430,209,15,25,9,9,4.752598752598753,4.867742300842877,0.07638888888888888,0.14027777777777778
104,51,23,33,0,29,59,0,28,20,28,129,71,11,1,57,0,13,657,354,24,65,8,8,4.4150684931506845,2.855273139364726,0.0367383512544803,0.4027777777777778
92,36,8,15,0,17,41,0,12,8,15,45,48,0,2,37,1,14,396,219,13,35,13,13,4.644943820224719,3.215916610818388,0.08004515599343184,0.3925738916256159
1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,0,9,9,1,1,13,13,4.2,2.573367875415838,0.16057692307692306,0.5038461538461539
74,37,12,14,0,12,33,0,22,4,7,61,50,2,1,31,2,11,371,209,15,46,8,8,5.167064439140812,3.882331924305135,0.05588924963924965,0.4158609908609909
104,52,15,30,0,21,46,1,19,10,16,133,85,3,0,39,1,15,573,326,16,60,18,17,4.681818181818182,3.4485557704119567,0.18164058164058164,0.37123987123987123
47,19,6,11,0,3,26,1,9,8,8,47,29,5,0,27,1,10,256,151,9,25,11,10,4.824561403508772,3.2225154585974343,-0.025589225589225592,0.21346801346801347
351,100,28,47,0,57,104,0,22,23,13,180,191,11,5,113,0,46,1207,447,64,119,11,11,4.62667607621736,3.1138373110456974,-0.009339393939393934,0.2798670995670996
40,25,7,8,0,6,15,0,9,11,4,37,26,0,0,22,1,10,217,128,8,24,7,7,4.868852459016393,3.3109142861513106,0.13240740740740742,0.29074074074074074
70,39,23,25,0,14,60,1,3,15,28,67,49,10,0,53,2,13,472,258,19,39,6,6,4.479007633587786,2.8928503823304874,0.18142829392829393,0.39385336885336886
38,15,3,3,0,6,14,1,8,3,4,45,21,1,0,12,0,19,194,133,8,19,11,11,4.6465116279069765,3.077757773864569,0.1077824326211423,0.40332943937782634
116,46,5,18,0,24,50,1,18,8,13,49,49,3,2,38,0,13,457,253,20,39,19,17,4.990234375,3.3617367994762817,0.1533216783216783,0.35209790209790215
56,33,7,15,0,8,40,0,0,8,25,31,55,7,0,40,0,5,314,173,16,22,6,6,4.143631436314363,2.759069793365374,0.06180555555555556,0.420138888888889
74,22,8,15,0,3,31,0,2,9,8,19,30,9,2,37,0,3,271,153,13,17,15,13,4.537953795379538,2.929250481260356,0.09681818181818182,0.3203709508881923
70,50,22,16,0,17,48,0,12,17,18,75,66,8,2,34,0,2,429,208,13,57,22,20,4.596,3.1061358889012958,0.09037023460410558,0.3865298142717497
59,22,5,11,0,15,60,0,15,11,11,94,47,6,4,32,0,9,393,195,10,40,26,23,4.58165548098434,3.0741106026999825,0.1515151515151515,0.3742424242424242
177,62,22,29,0,50,102,1,25,16,25,199,135,7,1,90,1,29,970,378,28,120,18,17,5.302619692863595,5.553099130068191,0.08061076604554866,0.529016563146998
114,29,19,21,0,20,35,0,13,8,13,25,51,3,3,49,0,4,397,214,14,29,16,16,4.538461538461538,2.9275679352643444,0.2319214876033058,0.478202479338843
104,35,6,16,0,13,45,0,34,15,22,108,95,1,6,39,1,54,542,256,15,58,20,19,4.4984567901234565,3.778651177941634,0.14241577263316393,0.34520186335403724
86,28,5,8,0,12,55,1,10,9,2,64,39,4,1,40,1,6,401,204,12,45,11,11,4.89841986455982,3.337849882995708,0.05765873015873013,0.3357043650793651
178,50,16,23,0,25,80,0,16,16,10,89,79,5,2,65,2,13,681,333,26,63,14,13,4.794502617801047,3.222776273378284,0.1315909090909091,0.3358333333333334
44,18,4,5,0,6,20,0,11,3,0,26,19,1,0,13,0,3,184,121,5,26,16,15,4.522167487684729,2.7706472831900864,0.11041666666666668,0.4393229166666667
211,78,22,49,0,31,73,1,28,33,41,58,102,20,4,98,1,20,883,397,32,49,19,17,4.649746192893401,3.0657036812994085,,
109,49,13,25,0,24,48,1,21,7,8,112,99,3,0,35,2,13,533,307,21,66,7,7,4.759493670886076,3.401650349433551,0.22813852813852817,0.5344967532467532
102,41,23,27,0,21,76,1,9,17,36,90,67,5,0,62,0,9,592,297,18,46,14,14,4.46969696969697,2.8616012420105084,0.09538714159403813,0.3770171782240749
122,37,18,30,0,18,64,0,26,15,13,128,81,3,0,52,0,24,624,294,30,68,13,12,4.413012729844413,2.8882393852131862,0.11426316738816739,0.4531700937950938
110,43,9,29,0,16,85,0,22,9,19,156,75,5,1,42,3,24,661,295,25,90,15,14,4.5,3.353545684304363,0.11144067796610169,0.3559120258272801
113,41,18,26,0,32,102,0,28,8,14,240,114,5,0,51,1,23,820,323,37,124,10,9,4.996791443850268,4.0775394570634855,0.10791655153357278,0.25050198028921433
179,79,15,20,0,30,79,1,11,12,14,149,122,7,2,65,0,24,809,347,24,90,11,11,4.6587982832618025,3.1139300780035546,0.12127128427128424,0.43380375180375164
164,72,18,37,0,19,84,0,56,18,27,115,64,8,0,68,1,27,813,375,30,81,7,7,4.543799772468715,2.8388902891373755,0.2994623655913978,0.36935483870967745
106,43,12,16,0,11,41,1,30,17,6,72,58,7,1,52,0,20,489,270,17,47,11,11,4.856102003642987,3.44816465999276,0.147508325008325,0.3410198135198135
240,62,26,50,0,34,115,0,12,25,64,23,86,29,0,124,0,14,941,374,27,31,15,13,4.569484936831875,2.933816293131672,0.2164096320346321,0.472754329004329
43,23,4,6,0,11,20,0,17,3,2,71,27,3,0,11,2,16,259,160,9,34,16,16,4.681506849315069,3.395661339807141,0.11068124857598542,0.28344041922989294
51,25,14,27,0,15,31,0,12,7,26,55,38,3,1,25,1,9,340,187,15,31,8,8,4.401055408970977,3.125691279239234,-0.027886002886002886,0.40476190476190477
113,50,5,19,0,19,35,1,23,12,12,70,63,3,1,31,1,13,466,261,18,39,13,13,4.74812030075188,3.3078825335185305,0.06408402203856749,0.41184573002754826
119,36,9,16,0,12,31,1,33,16,11,66,60,5,0,58,1,21,486,279,15,40,16,15,4.818181818181818,3.446129314587082,0.15708994708994706,0.39116402116402127
119,36,9,16,0,12,31,1,33,16,11,66,60,5,0,58,1,21,486,279,15,40,16,15,4.818181818181818,3.446129314587082,0.1515833333333333,0.4903333333333334
75,24,10,11,0,9,25,1,3,8,6,50,50,1,0,36,0,7,312,189,13,29,14,14,4.807162534435261,3.357395307751994,0.15761029750391448,0.33320668693009114
173,61,15,11,0,30,74,1,39,7,12,111,77,0,0,59,3,19,701,338,24,68,11,11,4.70828025477707,3.1655423533329694,0.16205882352941178,0.33009803921568626
92,43,5,21,0,13,34,1,27,14,7,59,44,4,4,35,0,8,410,227,13,44,9,9,4.904555314533623,4.382723104725477,0.14615384615384613,0.4465034965034965
81,27,8,9,0,13,60,0,37,6,12,202,77,7,4,51,0,36,633,285,22,105,8,7,4.811797752808989,4.199789174749578,-0.1126190476190476,0.6042857142857143
222,53,18,52,0,27,123,1,29,25,24,119,76,20,3,88,2,25,959,372,29,78,18,16,4.755769230769231,3.274418210101492,0.07646780303030302,0.2479482323232323
165,70,44,27,0,30,63,1,22,21,23,117,89,1,1,71,3,14,763,416,19,69,10,9,4.816374269005848,3.227910113449273,0.14441287878787878,0.39123376623376627
242,86,17,29,0,51,86,0,31,37,23,141,116,8,4,108,1,14,1006,468,38,107,8,8,4.695035460992908,3.067575540562206,0.051862373737373735,0.2821338383838384
306,125,39,67,0,70,92,0,55,25,25,249,260,3,3,128,1,31,1342,634,63,201,14,14,4.693738375697458,3.1703796178982584,0.19374999999999998,0.4868055555555556
206,68,22,31,0,37,43,1,22,26,36,38,110,14,0,94,1,26,756,383,28,35,11,11,4.744803695150115,3.421219337214054,0.11670212765957445,0.4306382978723405
276,77,23,31,0,58,41,0,17,28,36,104,160,2,0,113,5,21,929,378,35,88,9,9,5.207875457875458,3.734768918362637,0.13326446280991736,0.3480027548209367
120,30,6,16,0,21,19,0,9,10,16,43,71,2,0,48,3,16,411,183,18,33,10,10,5.33125,4.5052350087806055,-0.07875229125229126,0.42813657813657807
96,31,8,15,0,14,41,1,3,14,17,51,37,6,0,38,0,10,393,206,15,30,14,14,4.951276102088167,3.4174575066322133,0.09335585585585586,0.37747747747747745
74,31,2,13,0,12,29,1,14,7,7,46,42,5,0,30,4,26,329,209,9,25,12,12,4.739247311827957,4.127910062059368,0.09950362137862137,0.31880671411921413
113,34,10,18,0,16,74,0,43,16,19,178,84,5,5,69,0,36,733,319,17,103,10,9,4.788321167883212,4.005959002700541,0.029761904761904767,0.2869047619047619
251,111,23,44,0,59,83,1,30,28,52,95,149,16,2,122,0,26,1059,471,42,77,19,19,4.838683127572017,3.399823366499667,0.13251700680272113,0.40068999028182706
93,34,5,8,0,17,26,2,16,7,7,79,77,0,2,35,2,19,400,224,20,62,12,11,4.945378151260504,3.889142736532259,-0.027960526315789474,0.3387061403508772
169,66,10,20,0,33,49,1,29,22,55,58,90,7,3,76,1,21,707,336,30,55,6,6,4.824780976220275,3.4177535412915714,0.09889455782312925,0.4091836734693878
217,60,11,25,0,35,51,1,60,17,40,180,127,8,0,86,1,53,928,421,29,116,7,7,4.680184331797235,3.414212745930975,0.07297077922077921,0.3411458333333333
155,42,13,19,0,38,40,1,20,21,37,37,84,7,0,71,1,24,604,302,23,31,11,11,4.748546511627907,4.514492036773318,0.1441437632135306,0.3260716802577266
89,30,6,6,0,24,42,0,16,8,8,55,47,2,0,27,0,11,374,199,15,43,17,16,4.672209026128266,3.1865658652139777,0.08516042780748663,0.3152406417112299
139,52,9,14,0,24,28,0,12,12,14,67,84,1,0,48,3,15,492,216,21,55,10,10,4.981067125645439,3.673012420151861,0.051470588235294115,0.37247899159663866
155,40,15,18,0,27,45,1,18,19,29,31,78,6,0,65,1,16,564,309,21,32,13,13,4.690513219284603,3.2910271977863577,0.15269727891156468,0.4062312925170068
270,73,18,41,0,49,87,1,19,28,82,37,127,16,0,107,2,21,976,395,38,39,13,13,4.634719710669078,3.2140003073530403,0.21603775853775853,0.5827316818983486
170,43,14,28,0,31,52,1,28,24,48,63,99,8,0,84,1,26,697,360,31,61,6,6,4.655778894472362,3.3049768868706124,0.0,0.0
43,17,4,10,0,9,22,0,12,8,1,36,26,0,0,23,0,6,216,133,9,23,11,11,4.450413223140496,2.8749201386546117,0.17907407407407408,0.39981481481481473
159,44,19,10,0,25,34,0,29,14,19,59,84,1,0,60,1,9,546,300,22,68,10,10,4.974763406940063,3.441131242067923,0.15212121212121213,0.3831818181818182
76,42,8,12,0,15,37,1,9,7,13,68,56,4,0,36,0,6,388,206,12,32,13,12,4.633928571428571,3.102270326082916,0.10907738095238095,0.23268849206349207
81,35,2,19,0,8,50,0,15,15,8,50,33,3,2,33,0,11,375,189,14,32,14,14,4.74818401937046,3.0560345911598183,0.026923076923076918,0.24615384615384617
99,23,8,17,0,25,30,1,13,6,6,101,45,6,2,43,2,22,446,229,15,36,6,6,5.289473684210527,3.883601887031308,0.26555040197897334,0.4135126777983921
214,70,8,33,0,27,48,0,42,18,24,132,118,7,0,58,3,23,809,367,34,109,14,14,4.898395721925134,3.6634878236203616,0.12046676441837736,0.20409335288367544
68,25,12,14,0,14,35,0,16,7,7,57,40,5,1,38,2,9,352,198,10,39,28,22,4.818181818181818,3.2495020420502643,0.2217365967365967,0.4241647241647243
293,93,16,22,0,47,77,0,22,41,42,135,158,5,0,129,0,39,1082,502,25,76,8,8,4.804190169218372,3.157609627131716,0.17656010656010657,0.34856143856143845
54,30,11,10,0,17,36,1,0,8,13,34,26,4,0,29,0,5,292,169,11,19,10,10,4.779874213836478,3.055011497894358,0.16495847689725235,0.4343843193843193
115,40,21,20,0,16,61,0,8,9,18,58,65,7,2,57,1,10,504,237,20,50,13,13,4.612173913043479,3.113003743042454,0.010728910728910723,0.42620656370656373
107,47,13,14,0,25,55,0,3,4,13,145,78,4,0,43,0,7,560,318,22,62,12,12,5.04375,3.290517271245217,0.1003316498316498,0.418290684624018
143,64,21,26,0,35,76,0,7,16,15,112,73,7,0,51,0,9,682,325,28,64,5,5,4.955085865257596,3.245361549432166,0.15157049390003938,0.501185556867375
148,39,14,27,0,25,51,1,27,16,13,110,84,6,1,61,0,14,608,318,27,64,11,11,4.97274031563845,3.563561208345952,0.10942507264425073,0.2981251397004821
74,31,6,15,0,11,16,1,26,2,4,21,34,3,0,27,1,11,282,169,11,38,12,12,4.485804416403785,2.995347721765243,-0.009210526315789475,0.23157894736842108
115,70,20,23,0,21,50,1,18,9,17,80,63,8,0,47,2,18,560,291,19,48,16,16,5.157894736842105,3.469025058703317,0.06342376142376142,0.43670971620971616
37,16,7,11,0,5,26,0,1,5,6,25,29,3,0,18,0,5,184,113,9,9,6,6,4.741784037558685,3.3721935375993795,0.11000000000000001,0.13999999999999999
139,44,30,46,0,7,94,1,19,34,25,101,94,7,0,69,0,13,720,301,32,85,11,11,4.353584447144593,2.921958756643262,0.08023333333333332,0.3314333333333333
118,39,2,14,0,25,32,0,10,16,7,73,59,7,0,44,1,12,444,222,14,30,15,15,4.551383399209486,3.004011849398705,0.11360645933014357,0.35601076555023914
145,49,13,30,0,22,41,1,28,6,10,52,60,8,4,46,1,15,539,304,22,47,10,10,4.749585406301824,3.287241872779081,0.1444642857142857,0.27886904761904757
27,11,2,5,0,2,16,0,19,4,6,47,18,2,3,14,1,16,188,120,6,24,11,11,4.913875598086125,4.587005978831331,0.13545636131206604,0.4056726904713483
475,182,74,71,0,116,155,1,98,38,68,181,318,36,5,211,1,41,1984,717,77,250,16,16,4.449787234042553,3.1286842832473263,0.1137820512820513,0.44230769230769224
35,11,1,5,0,0,9,1,9,6,11,28,17,3,1,17,0,9,165,121,7,13,10,10,4.7103825136612025,3.7721144806430735,0.15515151515151515,0.40858585858585855
195,104,28,49,0,27,62,0,16,24,27,78,84,6,3,90,4,20,809,381,30,39,8,8,4.961706783369803,3.4412069855553256,0.13763792944644007,0.398490835405729
328,127,41,48,0,67,131,2,33,39,42,177,162,19,0,142,2,22,1404,631,46,99,10,10,4.905216284987278,3.357623097098035,0.046666666666666676,0.3216666666666667
76,32,5,18,0,6,35,2,7,8,5,19,26,6,0,32,0,7,303,176,12,19,13,13,4.906060606060606,3.2401770556466265,0.14086099086099088,0.3632227032227032
153,32,19,18,0,15,46,0,16,18,18,39,59,7,3,61,1,8,497,252,18,38,22,21,4.627865961199294,3.095214509258921,0.08471861471861472,0.2576314935064935
74,37,9,8,0,17,40,1,11,6,8,65,46,5,0,30,0,8,373,188,13,37,10,10,4.65083135391924,3.001456872057987,0.16479500891265597,0.32513368983957214
120,34,5,15,0,23,55,1,17,14,8,42,66,7,3,50,0,8,444,237,15,28,14,13,4.606237816764133,3.171054400928061,-0.04557291666666667,0.41927083333333337
94,35,10,18,0,10,35,0,13,8,11,48,45,4,1,29,0,9,365,212,14,27,11,11,4.922518159806296,3.1590218242675294,0.1227575757575757,0.36494444444444435
182,55,14,23,0,35,63,0,19,24,26,87,80,9,3,87,3,14,740,359,18,59,21,20,4.985524728588661,3.5194124003034224,0.000595238095238101,0.3083333333333333
118,23,8,13,0,21,30,1,28,5,6,89,63,0,0,35,1,11,443,278,20,61,11,11,4.690944881889764,3.163673976642753,0.1538219271365339,0.41884819300549625
172,58,17,33,0,25,80,2,20,10,12,95,93,4,2,69,0,14,715,363,22,54,19,19,4.836206896551724,3.934609705604792,0.06525128517316015,0.40950114989177494
165,62,13,16,0,36,44,0,16,33,23,81,69,3,0,66,2,22,659,297,19,47,11,11,5.01747311827957,3.2827238241849237,0.08277777777777778,0.43039682539682533
105,18,16,21,0,7,46,1,12,19,13,50,52,1,0,53,1,16,425,213,21,27,12,12,4.679245283018868,4.110328384594793,0.13518229166666662,0.3546428571428571
216,62,15,19,0,36,48,1,12,13,19,92,111,3,0,63,3,22,697,353,29,54,9,9,5.201483312731767,4.298882859146579,0.1672839506172839,0.43518518518518523
100,26,12,19,0,13,36,0,24,6,11,64,71,1,3,41,2,18,422,224,17,42,12,12,4.919839679358717,4.04959058547758,0.09649836145163247,0.2882277379940932
223,59,18,20,0,37,51,0,38,25,6,111,90,2,3,73,0,23,791,362,28,72,24,22,4.890395480225989,3.4055398641765136,0.10123456790123457,0.3134259259259259
188,39,7,30,0,45,46,1,17,11,12,127,104,7,0,66,1,26,723,317,26,72,20,19,5.41354292623942,5.054253874378097,0.010013175230566537,0.372463768115942
72,39,9,8,0,12,32,1,25,5,10,42,41,5,8,27,1,7,351,215,8,31,10,9,4.546835443037975,3.018506179233455,0.13826923076923078,0.40467948717948715
55,23,3,16,0,11,29,0,16,8,13,59,48,1,4,25,0,10,298,164,9,32,16,15,4.464589235127479,3.150490296185827,-0.018197278911564616,0.4375850340136054
128,65,15,20,0,32,47,2,25,16,20,107,85,3,2,59,2,23,644,329,22,56,10,10,4.926229508196721,3.529050126120507,0.0068815331010452984,0.23199767711962826
111,45,5,11,0,17,23,0,29,9,14,217,173,7,4,39,2,19,599,413,22,138,11,11,4.492884864165589,3.479624418932336,0.1935714285714286,0.423095238095238
218,52,9,24,0,21,93,1,24,25,22,44,76,8,0,74,2,36,752,332,23,28,15,12,4.829326923076923,3.388194344818999,0.09123333333333332,0.37776296296296297
62,26,11,12,0,17,31,0,14,9,14,157,87,4,1,34,0,7,459,235,15,58,7,7,4.632911392405063,3.113342317389852,0.08865440115440115,0.3820165945165946
83,36,14,8,0,16,43,0,18,18,15,65,48,1,0,38,0,11,422,208,13,41,12,12,4.58985200845666,3.390674927076164,0.09765151515151518,0.307935606060606
218,95,21,25,0,65,63,0,23,36,41,231,170,9,1,109,2,30,1067,473,36,122,15,15,4.908,3.3508982101896265,0.009662698412698411,0.4165802987861811
372,121,57,106,0,48,182,1,34,36,42,137,161,41,0,150,0,38,1599,554,49,90,23,19,4.760204081632653,3.189030966650642,0.24833333333333335,0.4016666666666666
132,54,2,23,0,25,45,2,24,8,15,57,75,6,3,44,0,46,553,283,20,30,8,8,4.583201267828843,3.2706928379747526,0.16281144781144777,0.4119360269360269
51,14,6,11,0,10,25,0,11,6,8,43,21,4,3,23,1,11,246,160,8,30,11,11,4.92962962962963,3.9970541954667063,0.03586053586053586,0.3761293511293511
105,27,14,18,0,18,46,1,8,10,12,33,47,3,0,45,0,9,398,207,14,28,11,11,4.653932584269663,3.061937802038603,0.054676870748299314,0.383843537414966
259,92,35,53,0,36,92,0,38,18,35,130,167,10,3,75,21,37,1047,498,42,90,14,13,4.406628940986257,2.980039535516166,0.04125874125874126,0.2772727272727273
